Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
277.0,1893.12,542.0,3.926,3.512,3946.713000000456,4904.31,8816.06,831
278.0,1906.34,547.188000000082,3.941,3.81,3912.969000000506,4886.0,8883.84,830
279.0,1908.94,548.0,3.928,3.802,3932.344000000506,4904.34,8901.41,829
280.0,1906.12,546.0,3.928,3.508,3997.143999999389,4940.34,8863.47,828
281.0,1901.06,544.0,3.927,3.509,3989.9936000006273,4940.38,8886.62,827
282.0,1898.16,542.0,3.927,3.511,3968.343000000343,4904.34,8863.72,826
283.0,1893.78,540.0,3.926,3.511,3953.912999999709,4904.31,8839.25,825
284.0,1892.31,541.5999999996275,3.926,3.512,3946.743999999948,4904.34,8889.78,824
285.0,1889.41,538.0,3.926,3.513,3939.5439999997616,4868.34,8820.38,823
286.0,1889.16,538.0,3.927,3.514,3939.5439999997616,4868.34,8839.25,822
287.0,1886.47,537.0,3.926,3.513,3932.311999999918,4868.31,8847.62,821
288.0,1885.81,540.0,3.927,3.513,3925.143000000157,4868.34,8822.5,820
289.0,1883.81,536.0,3.926,3.514,3925.1749999998137,4868.38,8826.34,819
290.0,1879.22,535.0,3.925,3.514,3917.912999999709,4868.31,8803.44,818
291.0,1879.09,534.4000000003725,3.926,3.515,3903.544000000693,4832.34,8825.72,817
292.0,1877.69,532.0,3.926,3.515,3903.4189999997616,4832.22,8814.88,816
293.0,1875.31,532.7999999998137,3.926,3.515,3896.313000000082,4832.31,8784.72,815
294.0,1877.06,532.0,3.926,3.516,3889.1749999998137,4832.38,8825.84,814
295.0,1873.66,530.0,3.925,3.515,3896.281999999657,4832.28,8776.25,813
296.0,1872.75,532.0,3.925,3.517,3881.912999999709,4832.31,8791.5,812
297.0,1872.31,532.0,3.924,3.516,3878.311999999918,4832.31,8791.12,811
298.0,1869.22,530.0,3.924,3.517,3874.743999999948,4832.34,8795.69,810
299.0,1862.69,526.0,3.923,3.518,3860.375,4796.38,8765.38,809
300.0,1860.69,524.0,3.922,3.519,3845.7869999995455,4796.19,8767.56,808
301.0,1861.38,526.0,3.923,3.521,3838.713000000456,4796.31,8811.0,807
302.0,1869.88,528.0,3.936,3.814,3801.375,4774.38,8853.44,806
304.0,1896.61,528.0,3.921,3.51,4457.951999999583,5480.35,9830.98,804
305.0,1902.11,534.0,3.923,3.522,3968.3519999999553,4904.35,8911.23,803
306.0,1903.2,536.0,3.924,3.52,3989.821999999695,4940.22,8869.5,802
307.0,1903.04,538.0,3.924,3.52,3989.950999999419,4940.35,8893.92,801
308.0,1901.22,540.0,3.925,3.519,3989.884999999777,4940.29,8881.12,800
309.0,1899.14,538.0,3.926,3.518,3982.720000000671,4904.32,8870.85,799
310.0,1897.98,536.0,3.926,3.518,3980.350999999792,4904.35,8900.61,798
311.0,1895.3,536.0,3.927,3.518,3974.320000000298,4904.32,8901.38,797
312.0,1892.57,534.0,3.927,3.519,3961.150999998674,4904.35,8899.14,796
313.0,1895.8,540.0,3.932,3.519,3953.950999999419,4904.35,8821.41,795
314.0,1887.52,532.0,3.927,3.515,3975.489000000991,4904.29,8871.65,794
315.0,1883.84,530.0,3.927,3.52,3932.352000000887,4868.35,8880.48,793
316.0,1880.09,529.0,3.927,3.52,3920.3899999996647,4868.39,8807.56,792
317.0,1877.83,528.0,3.926,3.521,3910.743999999948,4832.34,8827.12,791
318.0,1875.45,528.0,3.927,3.521,3903.529000000097,4832.33,8796.24,790
319.0,1872.92,526.0,3.927,3.521,3896.3439999995753,4832.34,8804.0,789
320.0,1870.36,524.0,3.926,3.522,3889.1749999998137,4832.38,8811.64,788
321.0,1867.42,526.0,3.926,3.522,3874.713000000456,4832.31,8825.16,787
322.0,1864.47,521.9741666661575,3.926,3.523,3867.450000000186,4796.25,8748.99,786
323.0,1862.47,524.0,3.925,3.524,3866.35899999924,4796.36,8766.38,785
324.0,1860.86,520.0,3.925,3.523,3860.328000000678,4796.33,8777.48,784
325.0,1857.47,518.0,3.925,3.524,3853.112999999896,4796.31,8733.22,783
326.0,1854.69,517.0,3.924,3.525,3842.313000000082,4760.31,8768.19,782
327.0,1856.78,519.5935000004247,3.934,3.814,3766.375,4739.38,8819.47,781
328.0,1858.47,518.0,3.922,3.808,3773.974999999628,4724.38,8821.41,780
329.0,1858.06,517.0,3.923,3.545,3845.942999999039,4796.34,8777.19,779
330.0,1854.56,518.0,3.923,3.525,3845.912999998778,4796.31,8736.44,778
331.0,1851.66,517.2000000001863,3.923,3.525,3838.713000001386,4760.31,8714.34,777
332.0,1852.06,519.2000000001863,3.923,3.525,3824.3429999994114,4760.34,8689.38,776
333.0,1853.28,520.0,3.923,3.526,3831.575000000186,4760.38,8719.62,775
334.0,1849.78,517.5999999996275,3.922,3.524,3831.4189999997616,4760.22,8744.22,774
335.0,1847.81,518.0,3.922,3.525,3824.344000001438,4760.34,8707.12,773
336.0,1847.06,517.9946666667238,3.922,3.524,3817.1749999998137,4760.38,8701.78,772
337.0,1846.44,517.0,3.922,3.525,3809.9130000006407,4760.31,8704.44,771
338.0,1845.09,517.0,3.922,3.524,3809.974999999628,4760.38,8691.09,770
339.0,1843.56,516.0,3.922,3.524,3802.742999999784,4724.34,8700.28,769
340.0,1842.5,516.0,3.922,3.524,3795.511999999173,4724.31,8750.41,768
341.0,1840.72,516.0,3.922,3.525,3794.344000001438,4724.34,8706.38,767
342.0,1838.84,515.0,3.922,3.525,3788.2189999995753,4724.22,8756.69,766
343.0,1836.12,514.0,3.921,3.525,3781.074800000526,4724.25,8709.34,765
344.0,1833.0,513.0,3.92,3.526,3773.974999999628,4724.38,8673.25,764
345.0,1831.62,513.0,3.92,3.526,3766.7119999993593,4688.31,8715.56,763
346.0,1830.31,510.0,3.921,3.527,3759.5429999995977,4688.34,8716.34,762
347.0,1828.28,510.0,3.921,3.527,3758.3439999995753,4688.34,8665.31,761
348.0,1826.41,509.0,3.921,3.528,3752.3429999994114,4688.34,8658.47,760
349.0,1824.25,507.97933333273977,3.921,3.527,3738.007000000216,4688.41,8646.66,759
350.0,1816.94,505.0,3.918,3.53,3730.712999999523,4652.31,8671.0,758
351.0,1820.5,508.75,3.928,3.819,3633.375,4613.38,8766.06,757
352.0,1831.17,509.9845000002533,3.915,3.814,3629.919000000693,4580.32,8780.13,756
353.0,1830.53,511.0,3.916,3.528,3759.5509999990463,4688.35,8744.99,755
354.0,1829.18,511.0,3.916,3.527,3752.320000000298,4688.32,8717.79,754
355.0,1826.31,511.0,3.916,3.528,3745.1529999990016,4688.35,8680.67,753
356.0,1827.45,512.0,3.918,3.528,3737.857999999076,4688.26,8739.1,752
357.0,1823.68,510.0,3.918,3.527,3737.791000000201,4652.19,8745.86,751
358.0,1820.64,506.0,3.918,3.529,3723.521000000648,4652.32,8706.98,750
359.0,1818.5,506.0,3.918,3.528,3716.352000000887,4652.35,8725.12,749
360.0,1815.59,505.0,3.918,3.529,3704.319999999367,4652.32,8742.88,748
361.0,1813.7,504.0,3.918,3.53,3694.7210000008345,4616.32,8714.05,747
362.0,1810.76,502.0,3.918,3.53,3687.427000001073,4616.23,8688.99,746
363.0,1809.09,501.0,3.918,3.533,3680.321000000462,4616.32,8664.87,745
381.0,1786.08,492.0,3.912,4.186,-23.80800000205636,404.36,4519.62,727
382.0,1785.86,490.0,3.913,3.536,3608.35899999924,4544.36,8626.2,726
383.0,1785.06,492.0,3.913,3.536,3608.359000001103,4544.36,8609.7,725
384.0,1785.34,490.0,3.914,3.536,3608.328000000678,4544.33,8651.2,724
385.0,1783.97,492.0,3.913,3.536,3601.158999999054,4544.36,8634.95,723
386.0,1782.83,491.0,3.912,3.536,3601.1440000003204,4544.34,8607.52,722
387.0,1781.06,491.4285714281723,3.912,3.537,3593.819000001065,4508.22,8600.42,721
388.0,1777.95,490.0,3.912,3.536,3586.758999999613,4508.36,8613.25,720
389.0,1776.12,488.0,3.912,3.537,3579.560000000521,4508.36,8654.08,719
390.0,1773.62,489.0,3.911,3.537,3565.158999999054,4508.36,8642.66,718
391.0,1771.78,486.0,3.911,3.538,3557.9129999997094,4508.31,8604.74,717
392.0,1773.61,487.0,3.912,3.539,3550.618999999948,4472.22,8636.77,716
393.0,1769.74,486.0,3.912,3.537,3557.928000000305,4508.33,8617.95,715
394.0,1767.16,485.0,3.911,3.538,3543.6059999987483,4472.41,8576.41,714
395.0,1765.78,485.0,3.911,3.54,3542.375,4472.38,8635.34,713
396.0,1762.59,484.0,3.911,3.539,3529.1749999998137,4472.38,8615.16,712
397.0,1759.12,480.0,3.91,3.54,3514.743999999948,4436.34,8595.97,711
398.0,1755.91,482.4059999985621,3.918,3.826,3430.343999999576,4410.34,8756.22,710
400.0,1790.78,484.0,3.904,3.523,4213.55999999959,5266.56,9979.39,708
401.0,1797.82,488.0,3.906,3.547,3629.952000000514,4544.35,8750.3,707
402.0,1799.94,489.0,3.907,3.545,3651.48900000006,4580.29,8738.46,706
403.0,1799.9,490.0,3.907,3.546,3656.320000000298,4580.32,8741.54,705
404.0,1797.89,490.0,3.908,3.544,3651.5509999999776,4580.35,8727.17,704
405.0,1794.08,487.0,3.908,3.544,3644.257000000216,4580.26,8724.23,703
406.0,1790.82,485.0,3.909,3.545,3629.9199999999255,4544.32,8728.0,702
407.0,1788.12,485.0,3.909,3.546,3622.720000000671,4544.32,8716.45,701
408.0,1785.85,484.0,3.909,3.546,3615.520999999717,4544.32,8648.32,700
409.0,1776.0,484.0,3.909,3.546,3602.3199999993667,4508.32,8725.76,699
410.0,1781.44,482.0,3.91,3.546,3593.919999999925,4508.32,8676.99,698
411.0,1778.44,482.0,3.91,3.547,3584.311999999918,4508.31,8696.95,697
412.0,1775.2,481.0,3.91,3.546,3572.3520000008866,4508.35,8666.79,696
413.0,1771.94,480.0,3.909,3.547,3565.111999999732,4472.31,8640.34,695
414.0,1769.44,478.7142857145518,3.909,3.546,3557.911999999545,4472.31,8682.78,694
415.0,1766.25,478.0,3.908,3.547,3543.560000000521,4472.36,8629.12,693
416.0,1762.69,477.0,3.907,3.547,3536.35899999924,4472.36,8625.89,692
417.0,1758.16,473.5714285718277,3.907,3.548,3529.096999999136,4436.3,8613.83,691
418.0,1755.55,473.5714285718277,3.907,3.548,3514.760000000708,4436.36,8621.95,690
419.0,1752.5,472.0,3.906,3.55,3507.559000001289,4436.36,8603.01,689
420.0,1750.53,474.0,3.906,3.549,3500.343999999576,4436.34,8540.16,688
421.0,1748.89,471.0,3.906,3.55,3493.1749999998137,4400.38,8551.0,687
422.0,1743.33,471.4285714281723,3.905,3.55,3482.313000000082,4400.31,8597.5,686
423.0,1743.66,476.3900000005961,3.914,3.83,3367.375,4340.36,8763.75,685
424.0,1749.72,472.0,3.903,3.825,3374.343999999576,4328.34,8674.0,684
425.0,1748.78,472.0,3.904,3.551,3485.944000000134,4400.34,8587.12,683
428.0,1741.76,471.0,3.903,3.555,3428.319000000134,4364.32,8510.53,680
429.0,1740.0,471.0,3.904,3.552,3457.1519999988377,4364.35,8541.38,679
430.0,1737.98,468.8571428572759,3.903,3.553,3449.919999998994,4364.32,8570.02,678
431.0,1735.46,467.0,3.903,3.553,3442.7200000006706,4364.32,8577.09,677
432.0,1732.83,466.0,3.902,3.552,3435.5200000004843,4364.32,8529.31,676
433.0,1732.67,466.0,3.903,3.553,3428.320000000298,4364.32,8568.77,675
434.0,1729.02,468.0,3.902,3.553,3421.115999998525,4364.32,8528.0,674
435.0,1726.69,465.0,3.902,3.553,3413.9519999986514,4328.35,8536.32,673
436.0,1724.74,465.0,3.902,3.554,3406.7210000008345,4328.32,8530.91,672
437.0,1723.3,464.0,3.903,3.554,3399.5520000001416,4328.35,8490.88,671
438.0,1720.8,464.0,3.902,3.555,3399.5519999992102,4328.35,8516.96,670
439.0,1718.21,462.4285714281723,3.902,3.555,3385.120000000112,4328.32,8533.28,669
440.0,1715.69,461.1428571427241,3.902,3.575,3377.982999999076,4292.38,8473.99,668
441.0,1712.19,459.0,3.901,3.555,3370.727999999188,4292.33,8465.59,667
442.0,1710.2,458.0,3.901,3.556,3363.543000000529,4292.34,8468.28,666
443.0,1705.78,457.2857142854482,3.9,3.556,3349.158999999054,4256.36,8497.7,665
444.0,1704.22,456.0,3.9,3.557,3341.911999998614,4256.31,8481.69,664
445.0,1701.92,456.0,3.9,3.557,3334.758999999613,4256.36,8470.53,663
446.0,1699.58,455.0,3.899,3.557,3327.560000000521,4256.36,8476.25,662
447.0,1695.48,453.0,3.898,3.559,3320.3430000003427,4256.34,8463.78,661
448.0,1690.02,452.5714285718277,3.896,3.559,3305.942999999039,4220.34,8497.56,660
449.0,1692.51,458.4060000004247,3.905,3.843,3185.203000000678,4158.2,8694.84,659
450.0,1719.75,459.0,3.893,3.847,3082.912000001408,4076.51,8834.34,658
451.0,1722.62,461.0,3.896,3.558,3392.3510000007227,4328.35,8640.48,657
452.0,1721.7,459.0,3.897,3.557,3399.519999999553,4328.32,8623.9,656
453.0,1719.07,459.0,3.897,3.556,3392.321000000462,4292.32,8620.8,655
454.0,1716.22,457.2857142854482,3.898,3.557,3385.120000000112,4292.32,8608.48,654
455.0,1712.26,458.964999999851,3.899,3.557,3370.752000000328,4292.35,8565.86,653
456.0,1709.18,456.0,3.898,3.557,3362.346999999136,4292.35,8612.13,652
457.0,1705.56,453.0,3.899,3.559,3349.150999998674,4256.35,8574.41,651
458.0,1700.9,452.0,3.899,3.56,3334.7509999992326,4256.35,8535.97,650
459.0,1698.98,453.4285714281723,3.899,3.559,3320.3509999997914,4220.35,8541.82,649
460.0,1695.55,452.1428571427241,3.898,3.561,3313.1829999992624,4220.38,8529.34,648
461.0,1692.84,450.0,3.898,3.561,3305.9509999984875,4220.35,8501.34,647
462.0,1690.5,447.8571428572759,3.897,3.561,3291.5589999994263,4220.36,8498.12,646
463.0,1687.61,449.57917857170105,3.897,3.561,3284.3120000008494,4184.31,8500.64,645
464.0,1741.25,476.5714285718277,3.897,3.563,3277.1899999994785,4184.39,8513.53,644
465.0,1732.06,473.1428571427241,3.894,3.542,3442.7280000010505,4364.33,8652.27,643
466.0,1666.31,435.8571428572759,3.891,3.545,3406.743999999948,4328.34,8627.94,642
467.0,1675.12,444.0,3.894,3.568,3205.128000000492,4112.33,8432.33,641
468.0,1674.75,446.1428571427241,3.895,3.565,3233.94299999997,4148.34,8442.66,640
469.0,1672.95,444.0,3.893,3.564,3233.94299999997,4148.34,8449.75,639
470.0,1671.55,443.0,3.893,3.565,3230.311999999918,4148.31,8423.88,638
471.0,1670.19,443.5714285718277,3.893,3.565,3226.758999999613,4148.36,8449.19,637
472.0,1663.01,441.0,3.892,3.565,3219.5280000008643,4148.33,8469.0,636
474.0,1639.87,432.4285714281723,3.886,3.958,1160.3199999993667,2060.32,6641.98,634
475.0,1641.92,433.2857142854482,3.89,3.569,3118.719000000506,4040.32,8485.47,633
476.0,1640.93,433.0,3.89,3.569,3125.889000000432,4040.29,8451.87,632
477.0,1641.54,433.0,3.891,3.57,3125.953000000678,4040.35,8454.79,631
478.0,1639.14,432.6857142858207,3.89,3.569,3125.8569999998435,4040.26,8473.05,630
479.0,1637.18,432.0,3.89,3.569,3116.361666666344,4040.35,8418.91,629
480.0,24.54,51.06382978800684,3.085,3.57,87.20499998703599,8.0,8.0,628
481.0,1635.26,432.0,3.89,3.568,3205.1829999992624,4112.38,8567.88,627
482.0,1631.94,430.7142857145518,3.89,3.57,3104.3509999997914,4004.35,8410.69,626
483.0,1628.95,429.4285714281723,3.889,3.571,3089.9210000000894,4004.32,8452.16,625
484.0,1626.81,429.9428571425378,3.889,3.572,3082.752000001259,4004.35,8414.72,624
485.0,1623.91,429.0,3.889,3.572,3075.5200000004843,3968.32,8425.05,623
486.0,1621.99,426.8571428572759,3.888,3.572,3061.1520000007004,3968.35,8387.58,622
487.0,1620.77,426.8571428572759,3.888,3.572,3061.183000001125,3968.38,8342.17,621
488.0,1619.2,425.5714285718277,3.888,3.573,3053.818999999203,3968.22,8388.51,620
489.0,1616.89,425.48571428563446,3.887,3.573,3046.682000000961,3968.28,8375.39,619
490.0,1614.73,426.0,3.887,3.574,3044.3429999994114,3968.34,8360.64,618
491.0,1612.67,424.7142857145518,3.886,3.574,3039.5120000001043,3968.31,8349.25,617
492.0,1609.84,423.4285714281723,3.885,3.574,3032.375,3932.38,8360.8,616
493.0,1608.7,424.0,3.885,3.575,3025.1749999998137,3932.38,8364.31,615
494.0,1607.17,422.7428571423516,3.885,3.575,3025.0660000005737,3932.27,8344.42,614
495.0,1607.55,422.7428571423516,3.885,3.576,3020.313000000082,3932.31,8366.42,613
496.0,1606.22,423.0077499998733,3.885,3.575,3017.943999999203,3932.34,8344.89,612
497.0,1600.7,429.6399999996647,3.889,3.866,2877.375,3857.38,8616.19,611
498.0,196951.39,-177844.22300000023,4.256,3.318,63269.98300000001,74870.98,74870.98,610
499.0,1636.86,426.4285714281723,3.877,3.548,3874.8159999996415,4940.42,10311.46,609
500.0,1649.47,429.4285714281723,3.882,3.584,3133.120000000112,4040.32,8574.34,608
501.0,1652.03,433.7142857145518,3.883,3.58,3169.185000000521,4076.39,8584.77,607
502.0,1651.14,430.2857142854482,3.883,3.58,3176.2229999993,4076.22,8536.89,606
503.0,1650.85,431.5714285718277,3.885,3.58,3169.1830000001937,4076.38,8546.18,605
504.0,1644.0,429.8571428572759,3.885,3.579,3164.3509999997914,4076.35,8535.71,604
505.0,1645.09,429.8571428572759,3.886,3.579,3453.9730000020936,4105.43,8556.18,603
506.0,1642.56,429.2571428576484,3.886,3.579,3146.3520000008866,4040.35,8523.59,602
507.0,1642.44,429.8571428572759,3.887,3.58,3134.3520000008866,4040.35,8502.11,601
508.0,1638.59,426.8571428572759,3.887,3.579,3140.2270000008866,4040.23,8491.52,600
509.0,1633.57,426.1602857140824,3.887,3.579,3125.919999998994,4040.32,8507.23,599
510.0,1630.62,425.5714285718277,3.887,3.58,3111.4889999991283,4004.29,8459.62,598
511.0,1620.0,424.2857142854482,3.886,3.58,3104.351999999024,4004.35,8455.08,597
512.0,1625.61,423.08571428526193,3.886,3.58,3089.9129999997094,4004.31,8423.39,596
513.0,1623.62,423.0,3.886,3.581,3082.79099999927,3968.39,8410.53,595
514.0,1621.03,421.7142857145518,3.885,3.582,3075.560000000521,3968.36,8412.36,594
515.0,1619.45,422.0,3.885,3.581,3068.3289999999106,3968.33,8414.69,593
516.0,1616.16,422.1428571427241,3.883,3.582,3061.111999999732,3968.31,8414.08,592
517.0,1611.61,420.8571428572759,3.884,3.581,3050.3429999994114,3968.34,8378.26,591
518.0,1607.7,417.8571428572759,3.883,3.582,3039.5750000001863,3932.38,8413.02,590
519.0,1604.48,418.9714285722002,3.883,3.583,3025.143999999389,3932.34,8383.17,589
520.0,1601.08,418.0,3.883,3.583,3014.3279999997467,3932.33,8392.52,588
521.0,1592.7,414.4285714281723,3.88,3.584,3002.3119999989867,3896.31,8340.16,587
522.0,1592.53,424.813000000082,3.887,3.869,2842.343999999576,3815.33,8628.17,586
523.0,1604.06,418.2857142854482,3.88,3.863,2852.375,3788.38,8492.16,585
524.0,1602.25,418.2857142854482,3.881,3.585,3017.9749999996275,3932.38,8394.0,584
525.0,1598.81,416.91428571473807,3.881,3.584,3008.313000000082,3896.31,8338.84,583
526.0,1594.62,416.228571427986,3.881,3.584,2996.218999999576,3896.22,8329.94,582
527.0,1591.56,415.5428571430966,3.88,3.585,2989.1440000003204,3896.34,8311.94,581
528.0,1589.81,413.1428571427241,3.88,3.586,2978.343999999576,3896.34,8325.75,580
529.0,1586.25,413.5714285718277,3.879,3.585,2967.5439999997616,3860.34,8381.66,579
530.0,1582.88,413.48571428563446,3.878,3.585,2953.112999999896,3860.31,8343.44,578
531.0,1581.03,412.79999999981374,3.878,3.586,2942.468999999576,3860.47,8331.72,577
532.0,1582.31,413.48571428563446,3.879,3.586,2938.7120000002906,3860.31,8324.66,576
533.0,1578.25,412.79999999981374,3.878,3.586,2938.743999999948,3824.34,8336.84,575
534.0,1576.09,411.0,3.879,3.586,2924.3430000003427,3824.34,8371.25,574
535.0,1572.44,410.4000000003725,3.878,3.586,2917.1430000001565,3824.34,8351.0,573
536.0,1569.72,409.7142857145518,3.878,3.587,2902.7120000002906,3788.31,8335.75,572
537.0,1567.09,408.4285714281723,3.878,3.588,2895.543000000529,3788.34,8292.72,571
538.0,1564.19,408.3428571429104,3.877,3.588,2888.313000000082,3788.31,8337.69,570
539.0,1561.56,407.6571428570896,3.877,3.588,2873.911999999545,3788.31,8310.09,569
540.0,1558.56,406.9714285722002,3.875,3.589,2866.7750000003725,3752.38,8291.25,568
541.0,1557.44,404.5714285718277,3.875,3.589,2859.513000000268,3752.31,8294.75,567
542.0,1554.62,403.88571428507566,3.875,3.589,2858.3430000003427,3752.34,8290.34,566
543.0,1548.0,405.0,3.874,3.59,2846.375,3752.38,8276.0,565
544.0,1549.75,404.228571427986,3.873,3.591,2837.944000000134,3716.34,8295.31,564
545.0,1540.62,402.1714285714552,3.871,3.591,2823.543000000529,3716.34,8327.78,563
546.0,1542.19,410.375,3.879,3.882,2653.375,3619.38,8582.44,562
547.0,1560.44,407.3142857141793,3.872,3.874,2686.7750000003725,3644.38,8483.62,561
548.0,1526.0,406.9714285722002,3.846,3.59,2866.7120000002906,7585.62,7585.62,560
549.0,1555.5,403.7142857145518,3.872,3.592,2845.175000000745,3752.38,8280.69,559
550.0,1558.44,404.0999999996274,3.874,3.59,2852.3120000008494,3752.31,8247.62,558
551.0,1559.06,406.2857142854482,3.874,3.59,2859.5129999984056,3752.31,8252.31,557
552.0,1558.06,403.88571428507566,3.875,3.609,2859.5120000001043,3752.31,8344.88,556
553.0,1557.5,403.88571428507566,3.875,3.588,2858.375,3752.38,8338.5,555
554.0,1553.06,404.6999999992549,3.874,3.588,2852.31299999915,3752.31,8335.94,554
555.0,1551.88,403.1999999992549,3.874,3.59,2840.375,3752.38,8293.94,553
556.0,1550.62,403.1999999992549,3.875,3.59,2838.037000000477,3716.44,8323.94,552
557.0,1549.12,403.1999999992549,3.875,3.59,2830.587999999523,3716.19,8358.25,551
558.0,1546.94,402.51428571529686,3.875,3.59,2823.5120000001043,3716.31,8333.62,550
559.0,1543.31,401.1428571436554,3.873,3.59,2822.375,3716.38,8327.88,549
560.0,1538.56,399.8571428563446,3.873,3.59,2809.175000000745,3716.38,8309.56,548
561.0,1536.56,398.6999999992549,3.873,3.592,2798.25,3680.25,8312.69,547
562.0,1537.0,398.0571428555995,3.873,3.594,2792.375,3680.38,8320.56,546
563.0,1537.75,398.0571428555995,3.873,3.593,2787.574999999255,3680.38,8302.5,545
564.0,1535.94,398.0571428555995,3.872,3.592,2786.31299999915,3680.31,8317.31,544
565.0,1531.44,397.3714285716415,3.873,3.419,2779.574999999255,3636.0,8322.31,543
566.0,1528.75,397.2857142854482,3.872,3.593,2758.712999999523,3644.31,8283.5,542
567.0,1526.19,396.0,3.872,3.593,2751.574999999255,3644.38,8322.69,541
568.0,1520.94,396.3428571429104,3.869,3.594,2744.3120000008494,3644.31,8297.88,540
569.0,1506.75,393.0,3.864,3.596,2726.375,3608.38,8270.94,539
570.0,1511.62,403.18700000084937,3.874,3.888,2548.375,3507.38,8537.5,538
571.0,1524.69,395.3142857141793,3.868,3.88,2564.31299999915,3500.31,8437.94,537
572.0,1523.19,395.3142857141793,3.869,3.596,2744.3120000008494,3644.31,8340.94,536
573.0,1519.88,395.1428571436554,3.868,3.596,2738.18799999915,3644.19,8282.62,535
574.0,1519.88,394.62857142835855,3.869,3.596,2739.300000000745,3610.5,8250.44,534
575.0,1517.56,393.8571428563446,3.868,3.596,2732.25,3608.25,8263.12,533
576.0,1521.31,395.6999999992549,3.868,3.597,2726.3120000008494,3608.31,8252.5,532
577.0,1519.5,393.9428571444005,3.868,3.595,2737.175000000745,3608.38,8254.75,531
578.0,1515.81,393.2571428567171,3.868,3.596,2729.912000000477,3608.31,8254.12,530
